服务器 ID,玩家 ID,玩家信息,标题信息,附件资产信息,自定义
2010108,216595247,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":21}]"
2010108,216596435,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":18}]"
2010108,216606276,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":5}]"
2010108,216610254,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":5}]"
2010108,216652115,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":3}]"
2010108,216653327,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":2}]"
2010108,216703410,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2010108,216708511,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":11}]"
2010108,216757035,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":4}]"
2010108,216772567,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
