服务器 ID,玩家 ID,玩家信息,标题信息,附件资产信息,自定义
2018502,12769452,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":2}]"
2018502,12770967,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":5}]"
2018502,12807831,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":2}]"
2018502,17146082,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":4}]"
2018502,17242099,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":5}]"
2018502,17750860,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":5}]"
2018502,17784766,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":1}]"
2018502,17790263,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":2}]"
2018502,17835128,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":8}]"
2018502,17920625,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":11}]"
2018602,11835901,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":10}]"
2018602,12411428,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":10}]"
2018602,12505472,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":7}]"
2018602,12825371,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":10}]"
2018602,12864971,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":5}]"
2018602,12877378,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":5}]"
2018602,17413986,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":15}]"
2019202,11167941,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":11}]"
2019202,11714656,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":5}]"
2019202,11930273,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":5}]"
2019202,13055333,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":1}]"
2019202,13074595,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":12}]"
2019202,13588037,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":2}]"
2019202,14347467,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":5}]"
2021902,13830921,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":3}]"
2021902,13887176,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":7}]"
2021902,14463633,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":5}]"
2021902,14472524,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":6}]"
2021902,14674040,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":20}]"
2021902,14712628,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":10}]"
2021902,15433271,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":11}]"
