2120,1921199,7657916720704651264,600
1900,1660372,7655307536604594176,600
1510,758669,7655307532207390822,600
1960,1769779,7655307536620322816,600
1860,1597559,7655307536594108416,600
1920,1724003,7655307536609837056,600
2100,1908531,7657916720699408384,600
2030,1830486,7657916720681058304,600
1650,1184848,7655307536539058176,600
1920,1721765,7655307536609837056,600
1530,783433,7655307532212633618,600
2160,1968430,7657916720715137026,600
1890,1638081,7655307536601972736,600
1610,1011669,7655307536528572416,600
2200,2011296,7657916720725622784,600
1910,1675802,7655307536607215616,600
1510,756967,7655307532207390822,600
1960,1769342,7655307536620322816,600
1530,793910,7655307532212633618,600
1860,1592320,7655307536594108416,600
1930,1737975,7655307536612458496,600
1970,1775609,7655307536622944256,600
1530,788535,7655307532212633618,600
1170,1672529,7655307532118261760,600
1930,1731003,7655307536612458496,600
1700,1362543,7655307536552165376,600
1920,1712742,7655307536609837056,600
